province,quarter,year,quarter.1,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_raw_2021,density_per_km2,gdp_per_capita_usd_ppp_2021,gdp_per_capita_thb_2021
Kedah,2024-Q3,2024,3,130.54372181309196,54.49609428024399,22.785170812603646,1206,22,True,Northern,4,2217500,5694,233,15574.59,498386.88
Kelantan,2024-Q3,2024,3,111.7205435940591,50.68889733974926,43.032319727891156,147,7,True,East Coast,4,1888500,3764,125,10295.53,329456.96
Kuala Lumpur,2024-Q3,2024,3,100.56348112030751,48.2000541128037,48.8707064961267,129928,47,True,Central,1,2067500,26882,8508,73529.35,2352939.2
Malacca,2024-Q3,2024,3,71.89249518712846,32.51495598082803,130.9258562091503,1225,12,True,Southern,2,1047100,10775,629,29472.46,943118.72
Negeri Sembilan,2024-Q3,2024,3,130.21847066653766,53.3771330148712,41.42025776872134,1963,21,True,Central,2,1240100,10747,185,29395.88,940668.16
Pahang,2024-Q3,2024,3,158.68341638635926,48.68454319497123,41.66042435424355,542,18,True,East Coast,3,1668200,9978,46,27292.46,873358.72
Penang,2024-Q3,2024,3,189.02927033133128,88.30650162150546,26.412706562054215,14022,41,True,Northern,2,1800400,14416,1718,39431.56,1261809.92
Perak,2024-Q3,2024,3,146.09790069087936,51.53819219715405,30.203342154131846,2155,18,True,Northern,3,2569600,8294,122,22686.27,725960.64
Perlis,2024-Q3,2024,3,109.84036811167454,51.05666666201408,23.923041666666666,72,2,False,Northern,4,296800,5195,362,14209.69,454710.08
Putrajaya,2024-Q3,2024,3,116.66753364309356,47.92406419195565,27.330375744762648,10407,4,True,Central,1,120300,26882,2455,73529.35,2352939.2
Sabah,2024-Q3,2024,3,65.19025683630251,31.043832932028984,86.98125605434139,3388,15,True,Borneo / East Malaysia,4,3742200,7236,51,19792.37,633355.84
Sarawak,2024-Q3,2024,3,57.82123320231167,27.702964848888335,110.66642318483252,23525,22,True,Borneo / East Malaysia,1,2518100,15935,20,43586.42,1394765.44
Selangor,2024-Q3,2024,3,157.62000396603943,81.79598874121827,29.014132429580847,31283,65,True,Central,2,7363400,12543,909,34308.41,1097869.12
Terengganu,2024-Q3,2024,3,128.41503693669577,53.314141303924025,23.869088328075712,317,9,True,East Coast,3,1232100,7464,95,20416.01,653312.32
Johor,2024-Q4,2024,4,132.5310828949006,60.393311387723024,36.425221380846324,6737,44,True,Southern,3,4186300,8810,218,24097.67,771125.44
Kedah,2024-Q4,2024,4,128.86150847066338,57.07494849705182,23.30612825458052,1037,16,True,Northern,4,2217500,5694,233,15574.59,498386.88
Kelantan,2024-Q4,2024,4,135.60806658977336,57.06641476701194,34.65243650793651,126,8,True,East Coast,4,1888500,3764,125,10295.53,329456.96
