province,quarter,year,quarter.1,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_raw_2021,density_per_km2,gdp_per_capita_usd_ppp_2021,gdp_per_capita_thb_2021
Preah Sihanouk,2024-Q4,2024,4,11.657193288679542,27.819294301918774,42.15042105263158,19.0,1.0,False,South,2,234702,2167.4,121,6225.53,199216.96
Preah Vihear,2024-Q4,2024,4,19.596042540194304,9.882593489947126,212.6643,10.0,1.0,False,North,3,249973,2167.4,18,6225.53,199216.96
Pursat,2024-Q4,2024,4,14.997789975013815,12.069901314345932,46.818375,8.0,1.0,False,West,4,516072,2167.4,41,6225.53,199216.96
Siem Reap,2024-Q4,2024,4,19.575837400565547,8.949207305500568,143.84962500000003,48.0,1.0,False,Northwest,1,1099825,2167.4,107,6225.53,199216.96
Svay Rieng,2024-Q4,2024,4,29.572786274041956,18.043270016806254,70.31379411764706,34.0,1.0,False,Southeast,2,613159,2167.4,207,6225.53,199216.96
Tbong Khmum,2024-Q4,2024,4,18.118341006610486,21.256552656995535,50.749857142857145,7.0,1.0,False,East,4,889970,2167.4,170,6225.53,199216.96
Kampong Cham,2025-Q1,2025,1,8.983096568200924,3.1987434444923295,257.959,3.0,1.0,False,East,4,1062914,2167.4,234,6225.53,199216.96
Kampong Speu,2025-Q1,2025,1,10.21481517590736,7.910059765764614,83.50842857142857,7.0,1.0,False,Southwest,4,924175,2167.4,132,6225.53,199216.96
Kampong Thom,2025-Q1,2025,1,31.969580606566247,28.657688242224765,60.96493348095646,11290.0,2.0,False,Center,3,807254,2167.4,58,6225.53,199216.96
Kandal,2025-Q1,2025,1,26.928419283920853,31.233718561007137,281.141705882353,34.0,1.0,False,Center,2,1352198,2167.4,425,6225.53,199216.96
Koh Kong,2025-Q1,2025,1,11.565233653488965,36.6938894235585,72.86825,12.0,1.0,False,Southwest,3,140962,2167.4,14,6225.53,199216.96
Mondulkiri,2025-Q1,2025,1,24.005982059020997,28.49634070996492,42.14145454545454,11.0,1.0,False,East,4,93657,2167.4,7,6225.53,199216.96
Phnom Penh,2025-Q1,2025,1,34.00416712347299,27.653235724429948,83.34611742510876,43730.0,1.0,False,Capital,1,2352851,2167.4,3465,6225.53,199216.96
Preah Sihanouk,2025-Q1,2025,1,16.5996594453516,,57.775,3.0,1.0,False,South,2,234702,2167.4,121,6225.53,199216.96
Prey Veng,2025-Q1,2025,1,,15.706308916141381,,,,False,East,1,1277867,2167.4,262,6225.53,199216.96
Pursat,2025-Q1,2025,1,5.854205928689737,7.410401778154161,44.45466666666666,6.0,1.0,False,West,4,516072,2167.4,41,6225.53,199216.96
Svay Rieng,2025-Q1,2025,1,16.359140455738626,5.238466917984777,88.14380952380952,42.0,1.0,False,Southeast,2,613159,2167.4,207,6225.53,199216.96
Tbong Khmum,2025-Q1,2025,1,17.396866743951104,21.795777899736542,44.471177777777775,315.0,1.0,False,East,4,889970,2167.4,170,6225.53,199216.96
Kampong Speu,2025-Q2,2025,2,13.931365151497369,19.562684510459604,87.38640909090908,22.0,1.0,False,Southwest,4,924175,2167.4,132,6225.53,199216.96
Kampong Thom,2025-Q2,2025,2,23.756127236945723,22.756023736361133,64.06987330913894,3031.0,1.0,False,Center,3,807254,2167.4,58,6225.53,199216.96
Kandal,2025-Q2,2025,2,27.717729924217334,24.244196169519604,132.7495925925926,27.0,1.0,False,Center,2,1352198,2167.4,425,6225.53,199216.96
Kep,2025-Q2,2025,2,2.3010342423256596,,57.986599999999996,5.0,1.0,False,South,2,48772,2167.4,145,6225.53,199216.96
Koh Kong,2025-Q2,2025,2,40.27875601750271,40.941759302112146,39.37853846153846,13.0,1.0,False,Southwest,3,140962,2167.4,14,6225.53,199216.96
Mondulkiri,2025-Q2,2025,2,27.19196995605474,37.26450818337044,40.909111111111116,18.0,1.0,False,East,4,93657,2167.4,7,6225.53,199216.96
Phnom Penh,2025-Q2,2025,2,24.83986799697349,22.239578835447233,68.58619336393991,23960.0,1.0,False,Capital,1,2352851,2167.4,3465,6225.53,199216.96
Preah Sihanouk,2025-Q2,2025,2,26.459635251442396,36.86075540335813,42.47873809523809,42.0,1.0,False,South,2,234702,2167.4,121,6225.53,199216.96
Prey Veng,2025-Q2,2025,2,19.79638654021587,53.142174444042716,40.322571428571436,7.0,1.0,False,East,1,1277867,2167.4,262,6225.53,199216.96
Pursat,2025-Q2,2025,2,43.62809171587754,10.522850869786195,54.12133333333333,6.0,1.0,False,West,4,516072,2167.4,41,6225.53,199216.96
Siem Reap,2025-Q2,2025,2,6.158748022464977,,51.9434,5.0,1.0,False,Northwest,1,1099825,2167.4,107,6225.53,199216.96
Svay Rieng,2025-Q2,2025,2,7.198971738739742,5.690048469874734,116.5129696969697,33.0,1.0,False,Southeast,2,613159,2167.4,207,6225.53,199216.96
Tbong Khmum,2025-Q2,2025,2,21.37683700066387,22.05715438652388,48.66881818181818,11.0,2.0,False,East,4,889970,2167.4,170,6225.53,199216.96
Kampong Cham,2025-Q3,2025,3,43.57579646384289,25.61849953322295,46.927875,8.0,1.0,False,East,4,1062914,2167.4,234,6225.53,199216.96
Kampong Speu,2025-Q3,2025,3,36.206885086495454,,65.665,3.0,1.0,False,Southwest,4,924175,2167.4,132,6225.53,199216.96
Kampong Thom,2025-Q3,2025,3,24.787793894936957,22.714827966913695,74.25834218289081,2373.0,1.0,False,Center,3,807254,2167.4,58,6225.53,199216.96
Kandal,2025-Q3,2025,3,30.037700834563815,23.247678887495447,216.07600000000002,8.0,1.0,False,Center,2,1352198,2167.4,425,6225.53,199216.96
Koh Kong,2025-Q3,2025,3,32.91714238269654,13.77714281560407,55.349111111111114,9.0,1.0,False,Southwest,3,140962,2167.4,14,6225.53,199216.96
Mondulkiri,2025-Q3,2025,3,41.40115280459567,26.334179546895943,59.7504,5.0,1.0,False,East,4,93657,2167.4,7,6225.53,199216.96
Phnom Penh,2025-Q3,2025,3,24.832291292683827,21.66283100490676,73.31277652405589,19143.0,1.0,False,Capital,1,2352851,2167.4,3465,6225.53,199216.96
Preah Sihanouk,2025-Q3,2025,3,20.18016284499326,33.20392231934422,80.12091666666667,12.0,1.0,False,South,2,234702,2167.4,121,6225.53,199216.96
Pursat,2025-Q3,2025,3,48.387043233228994,17.711566261936255,89.37875,4.0,1.0,False,West,4,516072,2167.4,41,6225.53,199216.96
Siem Reap,2025-Q3,2025,3,18.44962759384043,9.499731103373682,77.29163636363637,11.0,1.0,False,Northwest,1,1099825,2167.4,107,6225.53,199216.96
Tbong Khmum,2025-Q3,2025,3,20.245683187641525,13.735458790859038,51.09709090909091,11.0,1.0,False,East,4,889970,2167.4,170,6225.53,199216.96
Bantey Meanchey,2025-Q4,2025,4,22.990284208199437,31.22120245242443,55.00319999999999,5.0,1.0,False,Northwest,1,898484,2167.4,135,6225.53,199216.96
Battambang,2025-Q4,2025,4,35.86691608481991,9.632225795718261,32.48983333333333,6.0,1.0,False,Northwest,2,1132017,2167.4,97,6225.53,199216.96
Kampong Thom,2025-Q4,2025,4,25.843937585080837,27.283796532590696,76.46539443742098,1582.0,1.0,False,Center,3,807254,2167.4,58,6225.53,199216.96
Kandal,2025-Q4,2025,4,22.69799142671461,20.579948746175905,65.7821379310345,58.0,1.0,False,Center,2,1352198,2167.4,425,6225.53,199216.96
Koh Kong,2025-Q4,2025,4,41.13788464206291,29.034846630345736,125.93571428571428,7.0,1.0,False,Southwest,3,140962,2167.4,14,6225.53,199216.96
Mondulkiri,2025-Q4,2025,4,28.409448825015886,24.832234428666858,54.26733333333333,6.0,1.0,False,East,4,93657,2167.4,7,6225.53,199216.96
Phnom Penh,2025-Q4,2025,4,26.854833273930044,25.066841130399602,87.60254063018246,9648.0,1.0,False,Capital,1,2352851,2167.4,3465,6225.53,199216.96
Preah Sihanouk,2025-Q4,2025,4,29.935654260281716,,65.22875,4.0,1.0,False,South,2,234702,2167.4,121,6225.53,199216.96
Pursat,2025-Q4,2025,4,28.22647438316274,13.15115874877609,110.63436363636364,11.0,1.0,False,West,4,516072,2167.4,41,6225.53,199216.96
Siem Reap,2025-Q4,2025,4,13.081912050615353,12.37513292035093,61.90100000000001,5.0,1.0,False,Northwest,1,1099825,2167.4,107,6225.53,199216.96
Tbong Khmum,2025-Q4,2025,4,49.53224181847521,29.047901829896546,192.17825,4.0,1.0,False,East,4,889970,2167.4,170,6225.53,199216.96
