province,quarter,year,quarter,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_thb_2021,density_per_km2
Saraburi,2023-Q3,2023,3,29.23662222724304,20.197282551146635,78.80878034682083,173.0,3.0,True,Central,1,639000,1066220.56,182
Si Sa Ket,2023-Q3,2023,3,39.45877599875188,24.627815851529384,97.88693150684932,219.0,5.0,True,Northeastern,4,1442000,274605.61,161
Songkhla,2023-Q3,2023,3,21.88130196941424,9.802935790492036,55.71624176094441,4067.0,5.0,True,Southern,2,1431000,478226.73,185
Suphan Buri,2023-Q3,2023,3,29.01590818219165,16.618126789504828,79.26064444444445,316.0,4.0,True,Western,3,822000,355209.13,152
Surat Thani,2023-Q3,2023,3,21.65801210886221,9.113219254125225,61.4126942343661,12304.0,4.0,True,Southern,2,1077000,510230.87,81
Surin,2023-Q3,2023,3,7.926624420475333,3.578831215876087,89.1535542635659,516.0,3.0,True,Northeastern,4,1360000,269145.26,153
Trang,2023-Q3,2023,3,21.63022147996937,8.310032456853193,53.373078109452734,4023.0,2.0,True,Southern,3,635000,361351.61,134
Ubon Ratchathani,2023-Q3,2023,3,38.78569676136618,33.744551475633926,91.9431863560732,601.0,3.0,True,Northeastern,4,1868000,257941.17,119
Udon Thani,2023-Q3,2023,3,12.719799283603155,4.824456154385924,88.80657081081078,925.0,2.0,True,Northeastern,4,1552000,299274.37,140
Uthai Thani,2023-Q3,2023,3,16.85736398434043,8.50008089850892,127.21137868525898,5023.0,1.0,True,Northern,3,320000,334936.33,48
Yala,2023-Q3,2023,3,21.35241940984956,8.858197818052265,68.32709930715936,866.0,2.0,True,Southern,4,553000,347501.38,124
Bangkok Metropolis,2023-Q4,2023,4,20.32047419807016,8.31127293910594,58.33459702763041,1378284.0,30.0,True,Bangkok & Vicinity,1,5456000,1957179.52,3488
Buri Ram,2023-Q4,2023,4,47.70279786696854,29.262012070638725,106.05574267100978,307.0,6.0,True,Northeastern,4,1566000,265879.6,155
Chachoengsao,2023-Q4,2023,4,63.20180800137254,40.957246913579525,52.5104609929078,282.0,5.0,True,Eastern,2,733000,1319396.7,142
Chiang Mai,2023-Q4,2023,4,25.228744769261883,10.826652063537564,127.94344689934428,22736.0,9.0,True,Northern,2,1799000,439285.93,79
Chon Buri,2023-Q4,2023,4,27.842254826095203,18.289546616785408,80.79139776151527,4648.0,8.0,True,Eastern,1,1636000,1726754.27,363
Kalasin,2023-Q4,2023,4,10.044375462961154,4.049368237675555,95.44848880597014,268.0,2.0,True,Northeastern,4,962000,255047.88,139
Kanchanaburi,2023-Q4,2023,4,74.1082939759658,42.68031377571987,45.39685840707964,113.0,4.0,True,Western,3,896000,419708.43,46
