network_type,type,hour_local,is_weekend,n_tests,n_ips,med_mbps,p25_mbps,p10_mbps,mean_mbps,med_rtt,mean_rtt,mean_loss
cellular,download,10,True,13633,11741,14.152983771182658,5.1766819193774545,1.4496825945226324,51.77355112440363,31.514080359277852,62.59699251595865,0.03313965377781022
cellular,download,11,True,14867,8997,13.631374597244154,4.833769167467244,1.2257698564673305,51.17192097291974,31.752166450365365,61.9002203001952,0.033696839084186844
cellular,download,12,True,15482,9123,13.055220572308233,4.354352211706776,1.0112265543515009,46.26510780298566,31.745190128431126,63.84708470633844,0.03248262478835481
cellular,download,13,True,15854,10971,12.869521702879515,4.481304705509241,1.0289751344771856,47.98083164851566,31.452078901475915,64.13612264091394,0.03138025137195709
cellular,download,14,True,16500,10431,12.549551350362266,4.167403609950238,0.9733598115291171,46.15541281876579,31.538781839124667,64.5737807836953,0.03687358715966546
cellular,download,15,True,16678,10211,12.165939913103413,3.7117513506049944,0.810031104724021,45.122569054675296,31.638015283457214,63.55889880559389,0.037400488862919926
cellular,download,16,True,16860,12206,12.876726710325704,4.10078532907108,0.9391971535441319,47.20896120494773,31.45421852165852,63.406469795869896,0.033597270205980787
cellular,download,17,True,17144,12090,12.299683153751154,4.12310214137951,0.9318127025062336,45.116163084506006,31.164516120552143,63.921388136384884,0.03557702147699215
cellular,download,18,True,17335,11460,11.726863092969243,3.6569911684358347,0.7669034252107731,44.427572607778,32.20265876610872,66.02107574620398,0.03739593819379485
cellular,download,19,True,19661,13796,11.452747202062794,3.4614674154784604,0.718594847108855,41.80780906310822,32.38052182286128,66.19607062837355,0.03657306027835425
cellular,download,20,True,23171,15850,9.436739979234883,2.820222376605951,0.5894565460931873,38.22303289451832,32.978687449843534,68.28573052004151,0.038080415721100755
cellular,download,21,True,25167,16658,8.45685255556036,2.288690180781869,0.48869333750947724,35.680797712163425,34.03017117534452,72.32469608818495,0.03934753540320728
cellular,download,22,True,26408,13967,7.85112968132284,2.1684217216173494,0.48597678178940473,34.9091130505398,34.28571120858663,71.56961824939323,0.04100290658922428
cellular,download,23,True,22238,15062,9.010655082226554,2.639880656554741,0.5594915954505895,36.682868872771614,32.5338899446786,67.43566120317,0.04040125593175789
cellular,upload,0,False,29905,18006,5.882450971303718,1.4670756196123065,0.276936872651984,13.068980819780837,33.07578061959018,64.17697791755896,0.0
cellular,upload,1,False,19566,12646,6.3804966462113475,1.6243489032969924,0.33011884886401455,14.549732748599189,32.13884879103695,61.899355064682695,0.0
cellular,upload,2,False,12606,8221,6.790381266508801,1.813229523171806,0.4196927000421114,15.583316956542305,31.13521140459563,58.49568354229488,0.0
cellular,upload,3,False,8670,7115,7.542221572883436,1.9603653254232016,0.45003708670723935,16.71381874748354,30.733210702241333,58.531237337025495,0.0
cellular,upload,4,False,6766,5049,7.6793157894423,2.307385955195772,0.44556152526783444,17.738931460902858,31.52059796885261,61.03333392461196,0.0
cellular,upload,5,False,7782,6078,7.925267818225186,2.327454490732793,0.5051426744031408,17.367037000756266,31.971309989482993,61.159511950655386,0.0
cellular,upload,6,False,11290,6784,7.750867308876621,2.2751151178040057,0.4895771792894314,17.26574992006891,32.06647261973337,60.94114855168747,0.0
cellular,upload,7,False,15599,12944,8.017879733439704,2.2077854305191944,0.4054118814878588,17.25276980811637,32.18787827653258,59.69989087645059,0.0
cellular,upload,8,False,20712,10507,7.575563245853832,2.179368816270426,0.4001346011416443,15.857493594981877,32.57389359510806,61.478039897599345,0.0
cellular,upload,9,False,24243,13847,7.397717758259007,2.061748474762077,0.3788720943096115,16.051027301834317,32.48391093626053,61.817113719826644,0.0
cellular,upload,10,False,27719,18053,7.527222097800722,2.0046326581687666,0.36521574831097986,15.965445357233422,32.99159283052731,63.307947032062394,0.0
cellular,upload,11,False,29633,18910,7.061878598965827,1.8827101805951636,0.3471390413088418,15.62470350632079,33.230805509371656,64.61441420757653,0.0
cellular,upload,12,False,30259,16294,6.563380819220854,1.6951594799464185,0.3255824619117712,14.621600982131248,32.99408111368996,64.8885065635023,0.0
cellular,upload,13,False,30645,24686,6.468669743044132,1.67454043821974,0.3235040065838058,14.742304453797207,33.25149578425574,64.61990795703142,0.0
cellular,upload,14,False,31513,16584,6.0942384309825375,1.5472907042081512,0.31479815906499314,14.055388205191068,33.454339868928614,64.22782386183253,0.0
