province,quarter,year,quarter.1,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_raw_2021,density_per_km2,gdp_per_capita_usd_ppp_2021,gdp_per_capita_thb_2021
Songkhla,2023-Q2,2023,2,18.166198462271627,8.519370231888129,104.4373677609738,2711.0,6.0,True,Southern,2,1431000,145123,185,14953.93,478226.73
Sukhothai,2023-Q2,2023,2,14.493546168879323,7.414072501642082,148.15547854984897,1655.0,4.0,False,Northern,3,573000,80170,86,8260.97,264185.8
Suphan Buri,2023-Q2,2023,2,49.01957527365581,41.6130297542195,75.96739880952381,168.0,2.0,False,Western,3,822000,107792,152,11107.23,355209.13
Surat Thani,2023-Q2,2023,2,26.528984872101162,11.866680332689452,82.15798236028724,6406.0,7.0,True,Southern,2,1077000,154835,81,15954.69,510230.87
Surin,2023-Q2,2023,2,12.932483104690665,7.7727491498366215,97.5685773745998,937.0,3.0,False,Northeastern,4,1360000,81675,153,8416.05,269145.26
Tak,2023-Q2,2023,2,33.957762036493506,21.341776625783073,67.34554545454546,11.0,1.0,False,Northern,3,699000,114952,40,11845.02,378803.63
Trang,2023-Q2,2023,2,17.269680936804846,8.034048181074898,72.43867298578199,2321.0,3.0,False,Southern,3,635000,109656,134,11299.3,361351.61
Ubon Ratchathani,2023-Q2,2023,2,64.87417360353659,55.21079735065889,76.89564779874213,318.0,4.0,False,Northeastern,4,1868000,78275,119,8065.7,257941.17
Udon Thani,2023-Q2,2023,2,33.755508565427654,23.69564095479573,94.24503955885879,4171.0,2.0,False,Northeastern,4,1552000,90818,140,9358.17,299274.37
Uthai Thani,2023-Q2,2023,2,14.970608606631519,7.872884934404939,142.79024035281148,907.0,1.0,False,Northern,3,320000,101640,48,10473.31,334936.33
Uttaradit,2023-Q2,2023,2,75.15347231581191,38.65463005550595,68.03928571428571,7.0,1.0,False,Northern,3,436000,103567,55,10671.87,341286.41
Yala,2023-Q2,2023,2,14.386769212035775,6.474326114809232,83.09843653376728,2458.0,1.0,False,Southern,4,553000,105453,124,10866.21,347501.38
Yasothon,2023-Q2,2023,2,43.62603819305046,23.243487444024158,83.99056451612903,62.0,2.0,False,Northeastern,4,525000,70327,127,7246.72,231749.97
Ang Thong,2023-Q3,2023,3,22.172751325542258,7.754658484044446,127.57086805555556,1152.0,1.0,False,Central,3,269000,142287,283,14661.7,468881.2
Bangkok Metropolis,2023-Q3,2023,3,23.394930975776603,11.017598326908324,72.73034138229102,1302736.0,36.0,True,Bangkok & Vicinity,1,5456000,593927,3488,61200.11,1957179.52
Buri Ram,2023-Q3,2023,3,64.06968665130398,84.45591801395584,74.56512621359224,103.0,4.0,False,Northeastern,4,1566000,80684,155,8313.93,265879.6
Chachoengsao,2023-Q3,2023,3,80.3444497663834,46.214912300599345,61.63134023668639,338.0,4.0,False,Eastern,2,733000,400385,142,41256.93,1319396.7
Chaiyaphum,2023-Q3,2023,3,47.54266570172357,54.79614090586894,107.4395833333333,48.0,2.0,False,Northeastern,4,1106000,73134,88,7535.96,240999.93
Chanthaburi,2023-Q3,2023,3,21.38875571752529,8.154588916918629,63.137134920634914,126.0,2.0,False,Eastern,2,536000,243317,83,25072.15,801807.38
Chiang Mai,2023-Q3,2023,3,38.57504431283637,27.666704698826802,113.37977008167472,25222.0,5.0,True,Northern,2,1799000,133306,79,13736.27,439285.93
Chiang Rai,2023-Q3,2023,3,23.174159443057157,18.94576394343099,74.99145000000001,40.0,2.0,False,Northern,3,1298000,90203,112,9294.8,297247.75
Chon Buri,2023-Q3,2023,3,75.9446376243473,53.20500348883853,88.48195554104588,16847.0,8.0,True,Eastern,1,1636000,524002,363,53994.82,1726754.27
Chumphon,2023-Q3,2023,3,16.30853028047216,3.52118807594433,143.7520981139647,4984.0,3.0,False,Southern,2,508000,259853,84,26776.07,856298.79
Kalasin,2023-Q3,2023,3,61.81895457119569,40.57710818968016,95.94026923076923,26.0,2.0,False,Northeastern,4,962000,77397,139,7975.23,255047.88
Kamphaeng Phet,2023-Q3,2023,3,19.736478648151913,9.589971387678663,125.55802999062793,1067.0,2.0,False,Northern,3,701000,141987,82,14630.79,467892.6
Kanchanaburi,2023-Q3,2023,3,47.37563647537305,22.294305449342538,61.61087924528302,265.0,3.0,False,Western,3,896000,127365,46,13124.09,419708.43
Khon Kaen,2023-Q3,2023,3,74.79345377258241,56.48037456395036,87.35801634615386,4160.0,4.0,False,Northeastern,3,1772000,124489,166,12827.74,410231.09
Krabi,2023-Q3,2023,3,18.16445178841863,6.233127753772599,45.51067204301075,558.0,3.0,False,Southern,2,484000,168552,91,17368.13,555432.78
Lampang,2023-Q3,2023,3,111.76636236755611,28.656442152162843,64.23987037037035,54.0,2.0,False,Northern,3,704000,104754,56,10794.18,345197.95
Lamphun,2023-Q3,2023,3,25.59769201299706,22.824965870867455,52.3039125,80.0,1.0,False,Northern,2,397000,226464,89,23335.56,746271.35
Loei,2023-Q3,2023,3,32.35584197043359,35.345716362156764,47.688,20.0,1.0,False,Northeastern,4,632000,105205,60,10840.65,346684.14
Lop Buri,2023-Q3,2023,3,94.32961321023386,57.91295474545401,64.6352302631579,152.0,1.0,False,Central,3,725000,142287,111,14661.7,468881.2
Maha Sarakham,2023-Q3,2023,3,37.432667042311394,32.225678605284486,90.8574976744186,215.0,3.0,False,Northeastern,4,930000,85228,165,8782.16,280853.53
Mukdahan,2023-Q3,2023,3,22.003158598614483,5.741407927795109,122.79223529411766,102.0,1.0,False,Northeastern,4,351000,67203,85,6924.81,221455.39
Nakhon Nayok,2023-Q3,2023,3,105.1502697384684,85.19680583037429,58.26942857142857,168.0,3.0,False,Eastern,3,260000,115666,121,11918.59,381156.48
Nakhon Pathom,2023-Q3,2023,3,71.61429932880188,48.393328183917994,82.14324225352112,1065.0,4.0,False,Bangkok & Vicinity,2,926000,297901,432,30696.66,981679.12
Nakhon Ratchasima,2023-Q3,2023,3,52.05276230696675,36.40378165189766,82.01748184682837,7299.0,5.0,True,Northeastern,3,2620000,126119,126,12995.7,415602.46
Nakhon Sawan,2023-Q3,2023,3,38.73612971625433,25.690487112357562,111.62621743625088,2902.0,2.0,False,Northern,3,1014000,119856,106,12350.34,394963.87
Nakhon Si Thammarat,2023-Q3,2023,3,12.998007600375002,3.1969873578575214,147.2010981132075,530.0,1.0,False,Southern,3,1535000,122494,154,12622.17,403656.93
Narathiwat,2023-Q3,2023,3,21.000764317364425,3.0334092281883223,141.15147878787877,165.0,2.0,False,Southern,4,824000,61787,183,6366.73,203607.94
Nong Bua Lam Phu,2023-Q3,2023,3,13.10328001284002,3.749677976637402,68.45970588235295,34.0,1.0,False,Northeastern,4,504000,63568,123,6550.25,209476.9
Nonthaburi,2023-Q3,2023,3,32.225184897761714,18.967795663886527,76.25596046322262,11053.0,8.0,True,Bangkok & Vicinity,1,1318000,193641,2069,19953.38,638109.06
Pathum Thani,2023-Q3,2023,3,33.1559856917009,18.806807706386866,107.73549676225718,6486.0,6.0,True,Bangkok & Vicinity,1,1236000,230401,813,23741.25,759245.02
Pattani,2023-Q3,2023,3,18.270480074865638,6.637438146815762,104.2030632411067,253.0,2.0,False,Southern,4,741000,78131,375,8050.86,257466.65
Phatthalung,2023-Q3,2023,3,21.48668549379011,7.602537855876985,66.24823809523808,3066.0,3.0,False,Southern,3,519000,81529,135,8401.01,268664.14
Phayao,2023-Q3,2023,3,27.063658571407426,20.69236357577017,115.87833850493654,2127.0,2.0,False,Northern,3,455000,96550,74,9948.82,318163.15
Phetchabun,2023-Q3,2023,3,25.549630018350495,16.370947925941355,85.46288405797102,69.0,1.0,False,Northern,3,961000,88485,75,9117.77,291586.39
Phetchaburi,2023-Q3,2023,3,57.095548668278376,35.117927421680086,50.35475675675675,185.0,2.0,False,Western,3,484100,144370,76,14876.34,475745.35
