province,quarter,year,quarter.1,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_raw_2021,density_per_km2,gdp_per_capita_usd_ppp_2021,gdp_per_capita_thb_2021
Central Luzon,2025-Q3,2025,3,33.55887473197047,19.987584169715497,50.06849054647683,293402,8,True,Luzon,2,12989074,3697,510,8234.11,263326.87
Central Visayas,2025-Q3,2025,3,30.338729008090855,18.308080261909083,65.25548472829706,159422,6,True,Visayas,2,6640875,3448,647,7679.53,245591.3
Davao Region,2025-Q3,2025,3,24.24416316623144,12.244024847526777,73.5046496517083,167317,7,True,Mindanao,1,5389422,4079,245,9084.92,290535.65
Eastern Visayas,2025-Q3,2025,3,19.020441264051218,4.250938951311103,105.33961924702459,25803,1,True,Visayas,4,4625929,2076,191,4623.75,147867.62
NCR,2025-Q3,2025,3,26.934296091286257,6.798876554998348,80.82956628690953,2436441,18,True,Luzon,1,14001751,10426,20247,23221.22,742614.53
Northern Mindanao,2025-Q3,2025,3,24.632540998903465,14.766284777346218,74.35065091072595,189204,7,True,Mindanao,1,5178326,4096,229,9122.78,291746.51
Soccsksargen,2025-Q3,2025,3,22.578143246261405,20.707823215494738,44.88075796178345,471,5,True,Mindanao,4,4462776,2459,202,5476.79,175147.62
Western Visayas,2025-Q3,2025,3,20.424776412766374,9.781392600741286,81.74435504367186,177770,3,True,Visayas,2,9766855,2765,372,6158.32,196943.14
ARMM,2025-Q4,2025,4,15.838819195715327,9.150133819179876,48.56958490566034,689,1,True,Mindanao,4,4545486,1278,330,2846.41,91028.33
Cagayan Valley,2025-Q4,2025,4,14.76944345598858,4.068334177378736,87.43963359931563,39749,2,True,Luzon,3,3777608,2606,122,5804.19,185618.02
Calabarzon,2025-Q4,2025,4,23.126156480033515,10.788261893988674,68.80614754675877,391961,10,True,Luzon,2,16933234,3647,854,8122.75,259765.51
Caraga,2025-Q4,2025,4,15.489696219469701,5.446263904104733,99.17143683872614,71659,2,True,Mindanao,3,2865196,2630,121,5857.64,187327.47
Central Luzon,2025-Q4,2025,4,31.887208640517606,16.142373504237945,70.00603468188166,377516,11,True,Luzon,2,12989074,3697,510,8234.11,263326.87
Central Visayas,2025-Q4,2025,4,27.168872675295376,14.05802342173612,80.13880325512442,258255,6,True,Visayas,2,6640875,3448,647,7679.53,245591.3
Davao Region,2025-Q4,2025,4,21.984384877874355,11.710938808603588,88.55806058443528,208869,6,True,Mindanao,1,5389422,4079,245,9084.92,290535.65
Eastern Visayas,2025-Q4,2025,4,18.21340170088936,4.120637041387531,117.58705637556889,34899,1,True,Visayas,4,4625929,2076,191,4623.75,147867.62
Ilocos Region,2025-Q4,2025,4,17.602144563427995,3.9116890477603423,92.80805157603096,57419,1,True,Luzon,3,5342453,2716,386,6049.19,193453.01
NCR,2025-Q4,2025,4,27.771231088712376,6.72948787550872,77.14606076933698,1809955,23,True,Luzon,1,14001751,10426,20247,23221.22,742614.53
Northern Mindanao,2025-Q4,2025,4,23.5232690040799,13.286801871587294,87.52990359798594,271510,8,True,Mindanao,1,5178326,4096,229,9122.78,291746.51
Soccsksargen,2025-Q4,2025,4,18.318101539018464,8.911514470489474,89.21301355932209,886,5,True,Mindanao,4,4462776,2459,202,5476.79,175147.62
Western Visayas,2025-Q4,2025,4,19.099122537910524,8.378256937634848,96.56910236365067,288824,5,True,Visayas,2,9766855,2765,372,6158.32,196943.14
