network_type,type,hour_local,is_weekend,n_tests,n_ips,med_mbps,p25_mbps,p10_mbps,mean_mbps,med_rtt,mean_rtt,mean_loss
cellular,upload,3,False,589,414,6.130005120957496,1.5285239466354352,0.25331031242496693,10.961943153732944,96.238,119.91623769100168,0.0
cellular,upload,4,False,487,385,6.315208699296361,1.551154763791786,0.2585716390827676,10.23885532895479,98.362,129.52985185185184,0.0
cellular,upload,5,False,660,498,5.748992267181324,1.669257899661854,0.40029430869861127,9.669600080998523,95.58699999999999,122.89045,0.0
cellular,upload,6,False,1242,863,6.241173648533618,1.7770634734182815,0.4284634329486612,11.135906857575788,95.8295,117.43801288244765,0.0
cellular,upload,7,False,1855,1113,6.354858025350602,1.8138722996630672,0.36776142613472124,10.996981760052032,97.04050000000001,121.93491531823086,0.0
cellular,upload,8,False,2782,1668,5.932387590663053,1.4569092893345388,0.2891211612912094,11.015044841885407,96.339,122.96775189052934,0.0
cellular,upload,9,False,3529,2175,5.468260791175003,1.4904364140760258,0.2905084146732109,11.452261917526767,97.258,127.34984425531911,0.0
cellular,upload,10,False,3980,2578,4.939781342543306,1.469166708083913,0.2985247987120453,10.34814425126618,97.365,121.44342745788282,0.0
cellular,upload,11,False,4046,2396,4.233964049748558,1.2238980847848375,0.23451785590901672,9.653113688792724,98.224,126.98458178668648,0.0
cellular,upload,12,False,4204,2773,4.101658232884919,1.0100445845477584,0.1718371114293352,9.135862029708955,100.555,131.51207418893128,0.0
cellular,upload,13,False,4023,2387,4.425017402278991,1.103756093344078,0.24508599205417414,9.463420980929316,99.163,124.42657149975089,0.0
cellular,upload,14,False,3873,1902,4.541829295621915,1.1850926822400056,0.23731393951099186,10.198774600210125,97.2125,124.33347674418606,0.0
cellular,upload,15,False,3894,2538,4.485064169645689,1.0719910564654946,0.19093386616651958,9.507881431508808,98.857,129.26105935251798,0.0
cellular,upload,16,False,3694,2410,4.472178013054167,1.0209797247253778,0.2152680780776019,10.008675326827158,99.014,124.06298969910547,0.0
cellular,upload,17,False,3480,2323,4.4573312188964405,1.1156102314331082,0.2131315941342689,9.63522359744069,99.478,129.31515309352523,0.0
cellular,upload,18,False,3655,2380,4.046319697591198,1.0134779763350596,0.1821511791265683,8.85244027407101,99.3155,134.9553055403182,0.0
cellular,upload,19,False,4224,2197,3.3931933577170463,0.7801402336350125,0.12896618749974678,7.9168925880846395,101.8245,139.17588212927754,0.0
cellular,upload,20,False,4882,2336,2.7501089782559816,0.5446244351750127,0.09452265119421291,7.039531818264614,106.3395,150.4254461570078,0.0
cellular,upload,21,False,4897,3057,2.80391276869785,0.6288964504210037,0.11146655749336419,7.091897930321383,105.684,143.14997951659154,0.0
cellular,upload,22,False,3781,1963,3.5602959182500085,0.8638153499789072,0.1608117547235943,7.792009659705996,100.85,133.3633493241452,0.0
cellular,upload,23,False,2831,1650,4.72094504112596,1.127365534234498,0.26993621846059723,9.181252066039892,97.9695,126.64895789101202,0.0
cellular,upload,0,True,711,529,4.592260462759549,1.0540980649510518,0.11326457160472508,9.403750433219795,98.707,131.37670745428971,0.0
cellular,upload,1,True,507,278,7.301750222302617,1.8302490185381548,0.4107631996528144,11.74386020266023,94.8605,118.66101976284587,0.0
cellular,upload,2,True,368,207,3.715382151988348,1.0052213890530886,0.3677093607308465,8.168385298567927,97.4175,118.46592934782609,0.0
cellular,upload,3,True,292,178,6.729450680195379,1.8168704709898527,0.6044915633752938,12.005555488297608,99.847,126.7759381443299,0.0
cellular,upload,4,True,231,189,6.117714864173849,1.9803711204148975,0.2649612964791991,10.782804765561629,99.922,119.87813419913422,0.0
cellular,upload,5,True,265,190,4.868265469939069,1.6578945131735292,0.3666244175811718,8.99722571950972,96.17,122.34810188679246,0.0
cellular,upload,6,True,512,408,7.501381748105484,1.313715352488319,0.28107391142543425,10.942898942295727,98.353,118.042994140625,0.0
