network_type,type,hour_local,is_weekend,n_tests,n_ips,med_mbps,p25_mbps,p10_mbps,mean_mbps,med_rtt,mean_rtt,mean_loss
cellular,upload,7,True,1150,667,7.094685393252587,2.7194944127935274,0.6161004501029428,10.81857464384976,74.30449999999999,92.07879304347829,0.0
cellular,upload,8,True,1266,776,6.364608292480811,1.9306186290047007,0.40086989570167,10.73101440442845,75.59899999999999,90.54591943127951,0.0
cellular,upload,9,True,1398,871,6.283699376940647,1.9071778594306505,0.39346831925185966,10.443027668706353,71.946,85.94204577968536,0.0
cellular,upload,10,True,1420,671,6.924061285878737,2.1085450350873893,0.41336259403647463,11.718247366512706,71.90350000000001,86.03148450704221,0.0
cellular,upload,11,True,1640,940,5.901981916862888,1.4390763205065105,0.31575629321576354,12.970688112568205,72.0075,88.70416463414621,0.0
cellular,upload,12,True,1488,908,5.689744005851652,1.3245547030908396,0.2762148812568531,10.720811251690419,73.0305,93.82149126344085,0.0
cellular,upload,13,True,1423,1079,4.8174830986573225,1.3602288426162996,0.20297890495476992,10.081477376743079,73.263,94.41630260380016,0.0
cellular,upload,14,True,1393,786,5.483514172600729,1.3549100694335072,0.3086970975713137,9.891959986802886,75.0215,92.85595402298853,0.0
cellular,upload,15,True,1376,911,5.429757256999681,1.3215569047135645,0.207467980023711,10.378850645190004,73.40100000000001,91.50937500000006,0.0
cellular,upload,16,True,1264,891,5.654711001151471,1.526832620834533,0.33332991028818876,10.927692852647155,73.279,92.73783689627871,0.0
cellular,upload,17,True,1295,1025,5.320205354807384,1.3011136127824419,0.2246695142503436,10.770803824459383,73.17750000000001,92.51335471406495,0.0
cellular,upload,18,True,1358,886,5.122027216290812,1.1536622726370567,0.18732133326979789,9.38491249595429,78.044,97.24787407952874,0.0
cellular,upload,19,True,1331,898,4.178898570191018,0.8901742122021297,0.16832534842116736,8.95165327092767,76.5205,101.417530075188,0.0
cellular,upload,20,True,1552,993,2.809222243901433,0.596664312257272,0.07542584790549382,7.842452131453852,77.29,101.29066645161286,0.0
cellular,upload,21,True,1577,824,3.4264948259576333,0.8149911146928112,0.13045369108030486,8.27068833237077,79.0,101.24583555555539,0.0
cellular,upload,22,True,1477,785,3.7082451873175333,0.8083798837760938,0.1548199625361777,8.045254291615803,77.4495,95.77708197831974,0.0
cellular,upload,23,True,1167,814,5.111111022224285,1.1864639162655906,0.14635645620521867,9.647861458931665,73.5595,92.59056518010284,0.0
