province,quarter,year,quarter.1,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_raw_2021,density_per_km2,gdp_per_capita_usd_ppp_2021,gdp_per_capita_thb_2021
Chon Buri,2023-Q2,2023,2,86.93042253575253,59.94346392949984,115.2206,69605.0,15.0,True,Eastern,1,1636000,524002,363,53994.82,1726754.27
Chumphon,2023-Q2,2023,2,66.50771071505497,62.02718381914333,107.29663756115922,2657.0,7.0,True,Southern,2,508000,259853,84,26776.07,856298.79
Kalasin,2023-Q2,2023,2,69.99434764223116,48.96511841600642,126.2203970503181,3458.0,10.0,True,Northeastern,4,962000,77397,139,7975.23,255047.88
Kamphaeng Phet,2023-Q2,2023,2,71.020290224448,55.08599644483038,153.82636932305059,3501.0,8.0,True,Northern,3,701000,141987,82,14630.79,467892.6
Kanchanaburi,2023-Q2,2023,2,79.54858982487562,53.95079629286109,105.17159,1600.0,9.0,True,Western,3,896000,127365,46,13124.09,419708.43
Khon Kaen,2023-Q2,2023,2,56.64521049919657,42.96933429560545,182.59502460623267,29586.0,19.0,True,Northeastern,3,1772000,124489,166,12827.74,410231.09
Krabi,2023-Q2,2023,2,63.64558166775122,57.56822732255509,85.63090661322644,2495.0,6.0,True,Southern,2,484000,168552,91,17368.13,555432.78
Lampang,2023-Q2,2023,2,59.19386327843932,41.36616287981008,157.21389671963092,3902.0,10.0,True,Northern,3,704000,104754,56,10794.18,345197.95
Lamphun,2023-Q2,2023,2,74.42308443361742,50.81448375186789,116.85955424726662,1189.0,5.0,True,Northern,2,397000,226464,89,23335.56,746271.35
Loei,2023-Q2,2023,2,72.33939074823984,59.535880684007616,129.88916666666665,2574.0,7.0,True,Northeastern,4,632000,105205,60,10840.65,346684.14
Lop Buri,2023-Q2,2023,2,108.67758259681213,75.61680317604669,111.58607397915598,5853.0,11.0,True,Central,3,725000,142287,111,14661.7,468881.2
Mae Hong Son,2023-Q2,2023,2,84.93313159570498,61.10288866747356,166.7057804878049,123.0,3.0,False,Northern,4,288000,65653,23,6765.09,216347.64
Maha Sarakham,2023-Q2,2023,2,55.64993869180563,45.97950807412795,141.9973675400291,1374.0,7.0,True,Northeastern,4,930000,85228,165,8782.16,280853.53
Mukdahan,2023-Q2,2023,2,51.19396973673868,33.39481919388837,121.84013427109976,782.0,6.0,True,Northeastern,4,351000,67203,85,6924.81,221455.39
Nakhon Nayok,2023-Q2,2023,2,63.298695893813594,47.237782995889546,89.2135813734713,1063.0,3.0,False,Eastern,3,260000,115666,121,11918.59,381156.48
Nakhon Pathom,2023-Q2,2023,2,106.70136002952115,71.27421764500251,112.22892060298298,31311.0,9.0,True,Bangkok & Vicinity,2,926000,297901,432,30696.66,981679.12
Nakhon Phanom,2023-Q2,2023,2,63.81290948774812,44.94876388036826,137.77043625325237,2306.0,9.0,True,Northeastern,4,711000,87122,125,8977.33,287094.87
Nakhon Ratchasima,2023-Q2,2023,2,63.19386777627643,47.66102050902962,171.22043745033488,35236.0,27.0,True,Northeastern,3,2620000,126119,126,12995.7,415602.46
Nakhon Sawan,2023-Q2,2023,2,66.68171638003514,55.57188263142139,167.17480377706127,8684.0,10.0,True,Northern,3,1014000,119856,106,12350.34,394963.87
Nakhon Si Thammarat,2023-Q2,2023,2,65.31510460737823,65.38490538735655,88.48373412698413,3024.0,15.0,True,Southern,3,1535000,122494,154,12622.17,403656.93
Nan,2023-Q2,2023,2,101.75969516458113,69.72858234189384,111.54439458969321,6617.0,7.0,True,Northern,4,471000,81233,39,8370.5,267688.73
Narathiwat,2023-Q2,2023,2,56.82568006327489,46.59011589141409,100.98952578947367,1900.0,11.0,True,Southern,4,824000,61787,183,6366.73,203607.94
Nong Bua Lam Phu,2023-Q2,2023,2,59.991150304980316,52.67353580997526,199.99603678474116,734.0,7.0,True,Northeastern,4,504000,63568,123,6550.25,209476.9
Nong Khai,2023-Q2,2023,2,57.26672102918125,45.966022633438655,166.98587352625938,933.0,11.0,True,Northeastern,4,512000,97617,156,10058.76,321679.25
Nonthaburi,2023-Q2,2023,2,83.385953502108,61.98092367880889,113.48344055754788,44337.0,10.0,True,Bangkok & Vicinity,1,1318000,193641,2069,19953.38,638109.06
Pathum Thani,2023-Q2,2023,2,63.18043574347784,52.86490989139876,115.41162545023278,22766.0,11.0,True,Bangkok & Vicinity,1,1236000,230401,813,23741.25,759245.02
Pattani,2023-Q2,2023,2,70.16221569498498,53.965976394043366,114.20659946075494,3338.0,7.0,True,Southern,4,741000,78131,375,8050.86,257466.65
Phangnga,2023-Q2,2023,2,63.429501871320845,47.72893826298648,96.03397424892704,466.0,7.0,True,Southern,2,266000,194282,49,20019.43,640221.36
Phatthalung,2023-Q2,2023,2,79.35130375810456,68.52540357991194,101.46467701260912,1031.0,5.0,True,Southern,3,519000,81529,135,8401.01,268664.14
Phayao,2023-Q2,2023,2,59.52317433365077,37.72032115437353,159.99512860892392,1143.0,6.0,True,Northern,3,455000,96550,74,9948.82,318163.15
Phetchabun,2023-Q2,2023,2,71.1622076888093,64.90268578999977,118.73379427448778,3563.0,8.0,True,Northern,3,961000,88485,75,9117.77,291586.39
Phetchaburi,2023-Q2,2023,2,84.61570666169972,60.177489555084854,101.54980971337578,1256.0,9.0,True,Western,3,484100,144370,76,14876.34,475745.35
